Altitude,Pressure,TempKelvin
210.9012,0.000617869,180.023
210.2155,0.000627121,180.112
209.5385,0.000636399,180.014
208.8703,0.000645707,179.798
208.2106,0.000655029,179.889
207.5594,0.000664363,179.948
206.9165,0.000673708,179.998
206.3116,0.000682619,180.096
205.6848,0.000691983,180.069
205.0661,0.000701389,179.423
204.4554,0.000710802,179.438
203.8526,0.000720213,179.586
203.2576,0.000729657,179.037
202.6702,0.000739106,178.981
202.0905,0.000748544,179.219
201.5183,0.000757974,179.335
200.9534,0.000767398,179.435
200.3959,0.000776809,179.601
199.8455,0.000786209,179.711
199.3022,0.000795593,179.895
198.7658,0.000804989,179.529
198.2364,0.000814382,179.426
197.7137,0.000823783,179.082
197.1977,0.000833172,179.098
196.6883,0.000842544,179.19
196.1854,0.000851913,178.993
195.6889,0.000861276,178.831
195.1987,0.00087063,178.709
194.7148,0.000879974,178.581
194.237,0.000889286,178.873
193.7652,0.000898568,179.073
193.2994,0.000907822,179.248
192.8395,0.000917056,179.232
192.3853,0.000926263,179.357
191.9367,0.000935464,179.051
191.4938,0.000944651,178.884
191.0564,0.000953805,179.062
190.6244,0.000962923,179.298
190.1977,0.000972013,179.354
189.7763,0.000981098,178.976
189.36,0.000990156,178.99
188.9488,0.000999187,179.013
188.5427,0.00100818,179.227
188.1414,0.00101714,179.361
187.745,0.00102607,179.392
187.3533,0.00103498,179.187
186.9664,0.00104384,179.568
186.584,0.00105268,179.574
186.2062,0.00106147,179.822
185.8329,0.00107023,179.842
185.464,0.00107896,179.908
185.0993,0.00108769,179.258
184.739,0.00109642,178.529
184.3828,0.00110515,178.041
184.0308,0.00111385,178.05
183.6829,0.00112252,177.878
183.339,0.00113117,177.731
182.9991,0.00113981,177.268
182.6631,0.00114843,176.795
182.3464,0.00115662,176.778
182.0179,0.00116519,176.773
181.6931,0.00117372,176.688
181.3721,0.00118223,176.407
181.0546,0.00119074,175.967
180.7407,0.00119922,175.585
180.4304,0.00120767,175.624
180.1236,0.00121608,175.637
179.8202,0.00122447,175.43
179.5201,0.00123282,175.554
179.2234,0.00124114,175.372
178.93,0.00124943,175.344
178.6398,0.00125768,175.407
178.3527,0.00126589,175.423
178.0688,0.00127408,175.165
177.7879,0.00128225,174.945
177.5101,0.00129039,174.752
177.2353,0.0012985,174.493
176.9634,0.00130659,174.438
176.6944,0.00131463,174.486
176.4282,0.00132263,174.756
176.1649,0.00133058,175.113
175.9043,0.00133848,175.415
175.6464,0.00134633,175.641
175.3911,0.00135416,175.337
175.1385,0.00136197,175.145
174.8885,0.00136975,175.051
174.641,0.0013775,174.883
174.3961,0.00138521,175.041
174.1536,0.0013929,174.599
173.9135,0.00140059,173.914
173.6759,0.00140826,173.662
173.4407,0.0014159,173.47
173.2078,0.0014235,173.493
172.9772,0.00143107,173.546
172.7489,0.0014386,173.593
172.5228,0.00144612,173.219
172.299,0.00145361,172.999
172.0773,0.00146108,172.782
171.8578,0.0014685,172.901
171.6405,0.0014759,172.695
171.4252,0.00148328,172.552
171.212,0.00149063,172.213
